City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,uturoa,-16.7333,-151.4333,26.170000000000016,79,12,7.21,PF,1698596032
283,fatehpur,25.9333,80.8,24.370000000000005,36,5,1.16,IN,1698596033
284,korla,41.7597,86.1469,12.580000000000041,38,47,2.12,CN,1698596034
285,urucara,-2.5364,-57.76,40.620000000000005,23,51,3.25,BR,1698596035
286,kirakira,-10.4544,161.9205,25.420000000000016,88,55,2.68,SB,1698596037
287,karatau,43.1667,70.4667,18.910000000000025,40,100,2.4,KZ,1698596039
288,kani keli,-12.9536,45.1033,27.590000000000032,80,11,2.43,YT,1698596040
289,matoury,4.8483,-52.3317,32.98000000000002,52,0,5.14,GF,1698596041
290,villa canas,-34.0057,-61.6076,24.410000000000025,71,94,4.17,AR,1698596043
291,mulayjah,27.271,48.4242,25.07000000000005,34,17,3.06,SA,1698596044
292,vernon,50.2581,-119.2691,-1.5,68,11,3.6,CA,1698596045
293,midvagur,62.0511,-7.1939,6.460000000000036,65,65,3.6,FO,1698596046
294,nuevitas,21.5453,-77.2644,27.83000000000004,77,6,5.53,CU,1698596047
295,kununurra,-15.7667,128.7333,23.99000000000001,73,51,1.54,AU,1698595887
296,nejo,9.5,35.5,15.379999999999995,96,96,1.62,ET,1698596048
297,oakdale,44.963,-92.9649,0.5500000000000114,70,0,2.57,US,1698596049
298,urengoy,65.9667,78.3667,-12.810000000000002,94,15,1.95,RU,1698596049
299,flying fish cove,-10.4217,105.6791,25.82000000000005,88,75,4.12,CX,1698596050
300,thinadhoo,0.5333,72.9333,27.439999999999998,79,95,7.8,MV,1698596051
301,kuruman,-27.4524,23.4325,24.439999999999998,10,0,5.76,ZA,1698596051
302,qamdo,31.1667,97.2333,-2.2899999999999636,35,30,0.73,CN,1698596052
303,bozoum,6.3193,16.3799,25.33000000000004,81,89,1.51,CF,1698596052
304,hadibu,12.65,54.0333,26.760000000000048,75,100,4.59,YE,1698596053
305,dawson creek,55.7666,-120.2362,-8.199999999999989,79,0,0.0,CA,1698596053
306,capinzal,-27.3436,-51.6119,24.650000000000034,86,98,2.34,BR,1698596054
307,khujand,40.2853,69.6279,17.600000000000023,59,20,2.0,TJ,1698596054
308,ji'an,27.1172,114.9793,19.560000000000002,79,0,1.43,CN,1698596055
309,takoradi,4.8845,-1.7554,28.310000000000002,72,55,3.64,GH,1698596055
310,tolanaro,-25.0319,46.9987,24.410000000000025,89,36,6.44,MG,1698596056
311,arawa,-6.2132,155.5367,24.670000000000016,92,73,0.83,PG,1698596057
312,katsuura,35.1333,140.3,16.05000000000001,64,31,5.72,JP,1698595963
313,ust'-ilimsk,58.0006,102.6619,-6.419999999999959,68,97,3.13,RU,1698595937
314,monrovia,6.3005,-10.7969,29.870000000000005,69,10,4.58,LR,1698596058
315,west clandon,51.2608,-0.5041,12.29000000000002,94,20,3.6,GB,1698596059
316,baiti,13.745,-14.7482,35.31,38,69,2.57,SN,1698596059
317,bazarak,35.3129,69.5152,12.060000000000002,55,7,3.92,AF,1698596060
318,bandarbeyla,9.4942,50.8122,26.939999999999998,79,47,5.05,SO,1698596061
319,port elizabeth,-33.918,25.5701,14.620000000000005,68,40,5.14,ZA,1698596061
320,bodo,67.28,14.405,-1.7899999999999636,85,58,5.66,NO,1698596062
321,ancud,-41.8697,-73.8203,8.510000000000048,49,83,8.44,CL,1698596063
322,forster,-32.1667,152.5167,11.270000000000039,97,15,4.3,AU,1698596063
323,khalabat,34.06,72.8894,21.460000000000036,41,99,2.54,PK,1698596064
324,palmerston north,-40.35,175.6167,11.140000000000043,81,100,1.34,NZ,1698595879
325,roma,43.2128,-75.4557,8.379999999999995,94,100,2.06,US,1698596002
326,kailua-kona,19.6406,-155.9956,24.77000000000004,80,40,3.13,US,1698595840
327,kristiansund,63.1115,7.732,3.3600000000000136,70,0,3.09,NO,1698596066
328,las lomitas,-24.7096,-60.593,38.47000000000003,30,12,4.19,AR,1698596067
329,san juan de miraflores,-12.1629,-76.9635,20.29000000000002,77,80,3.34,PE,1698596067
330,mednogorsk,51.4128,57.595,7.240000000000009,84,100,9.38,RU,1698596068
331,narasannapeta,18.4167,84.05,24.0,71,72,1.34,IN,1698596069
332,kollam,8.8833,76.6,26.850000000000023,81,81,0.82,IN,1698596069
333,kalas,18.1667,74.8,25.100000000000023,34,1,3.9,IN,1698596070
334,vila velha,-20.3297,-40.2925,32.97000000000003,46,0,7.2,BR,1698596070
335,loushanguan,28.1375,106.82,14.270000000000039,86,0,0.32,CN,1698596071
336,sundargarh,22.1167,84.0333,20.939999999999998,60,12,0.36,IN,1698596071
337,dakhla,23.6848,-15.958,24.010000000000048,64,0,8.23,EH,1698596072
338,gustavsberg,59.3268,18.3898,3.8799999999999955,81,99,4.04,SE,1698596072
339,tuyum,9.9769,122.5582,27.460000000000036,81,61,3.04,PH,1698596073
340,varva,50.495,32.7197,8.340000000000032,83,69,0.61,UA,1698596073
341,muscat,23.6139,58.5922,29.010000000000048,63,34,2.92,OM,1698595800
342,margate,51.3813,1.3862,11.060000000000002,90,80,2.68,GB,1698596074
343,itaituba,-4.2761,-55.9836,40.64000000000004,25,57,1.67,BR,1698596075
344,altay,47.8667,88.1167,2.9500000000000455,99,100,2.39,CN,1698596075
345,phibun mangsahan,15.2447,105.2291,25.210000000000036,87,95,3.04,TH,1698596076
346,castillos,-34.1667,-53.8333,27.980000000000018,52,1,1.83,UY,1698596077
347,stornoway,58.2093,-6.3865,9.980000000000018,82,75,10.29,GB,1698596078
348,puerto armuelles,8.2833,-82.8667,27.99000000000001,87,74,3.13,PA,1698596078
349,coquimbo,-29.9533,-71.3436,19.850000000000023,55,0,4.63,CL,1698596079
350,hadithah,34.1397,42.3781,28.420000000000016,28,95,1.05,IQ,1698596079
351,ploneour-lanvern,47.9,-4.2833,13.180000000000007,76,75,8.23,FR,1698596080
352,igarka,67.4667,86.5833,-16.099999999999966,96,58,1.41,RU,1698596080
353,riohacha,11.5444,-72.9072,30.220000000000027,61,50,0.25,CO,1698596081
354,gubbio,43.3545,12.5725,19.090000000000032,63,81,0.89,IT,1698596082
355,yasnyy,51.0333,59.8742,10.560000000000002,79,86,9.36,RU,1698596082
356,staraya russa,57.9944,31.3608,1.660000000000025,85,94,1.33,RU,1698596083
357,magadan,59.5667,150.8,-2.5,75,90,2.11,RU,1698596083
358,slave lake,55.2834,-114.769,-3.009999999999991,74,0,4.63,CA,1698596084
359,luderitz,-26.6481,15.1594,24.680000000000007,35,21,10.72,NA,1698596084
360,bien hoa,10.95,106.8167,24.99000000000001,91,100,1.6,VN,1698596085
361,talcahuano,-36.7167,-73.1167,9.82000000000005,87,75,8.23,CL,1698596086
362,lodja,-3.4833,23.4333,26.870000000000005,69,99,0.14,CD,1698596087
363,kourou,5.1552,-52.6478,33.03000000000003,58,63,5.3,GF,1698595821
364,zhangye,38.9342,100.4517,10.160000000000025,28,1,0.65,CN,1698596088
365,carnarvon,-24.8667,113.6333,19.910000000000025,71,0,11.42,AU,1698596088
366,turkmenbasy,40.0222,52.9552,17.430000000000007,94,100,2.06,TM,1698596089
367,waat,51.1454,6.4958,16.060000000000002,78,20,6.17,DE,1698596089
368,peniche,39.3558,-9.3811,19.600000000000023,86,100,3.6,PT,1698596032
369,geraldton,-28.7667,114.6,16.230000000000018,82,52,4.63,AU,1698596090
370,celestun,20.8667,-90.4,28.810000000000002,59,2,2.98,MX,1698596091
371,canutama,-6.5339,-64.3831,40.04000000000002,23,76,2.25,BR,1698596091
372,pinotepa nacional,16.3167,-98.0167,29.689999999999998,61,89,0.91,MX,1698596092
373,rio cuarto,-33.1307,-64.3499,23.220000000000027,58,19,6.26,AR,1698595826
374,tha khanon,9.0302,98.9529,28.900000000000034,90,100,1.32,TH,1698596093
375,zaragoza,41.6561,-0.8773,22.79000000000002,36,40,3.09,ES,1698596093
376,benjamin constant,-4.3831,-70.0311,31.07000000000005,79,75,2.57,BR,1698596094
377,inari,68.906,27.0288,-5.889999999999986,97,81,0.94,FI,1698596094
378,amga,60.8953,131.9608,-5.819999999999993,94,100,2.43,RU,1698596095
379,nizhneangarsk,55.7833,109.55,-6.109999999999957,54,32,3.58,RU,1698596095
380,al jawf,29.5,38.75,18.170000000000016,82,100,3.34,SA,1698596096
381,negreira,42.904,-8.7427,13.439999999999998,85,90,1.79,ES,1698596096
382,abu jibeha,11.4562,31.2285,26.510000000000048,58,32,1.69,SD,1698596097
383,stung treng,13.5259,105.9683,23.840000000000032,97,100,1.18,KH,1698596097
384,lithgow,-33.4833,150.15,9.54000000000002,46,3,1.8,AU,1698596098
385,holualoa,19.6228,-155.9522,22.700000000000045,78,40,3.13,US,1698596098
386,beyla,8.6833,-8.6333,28.480000000000018,56,2,1.59,GN,1698595882
387,aranyaprathet,13.6928,102.5013,25.32000000000005,87,90,1.33,TH,1698596099
388,gisborne,-38.6533,178.0042,12.300000000000011,82,100,7.11,NZ,1698596100
389,kiunga,-6.1219,141.2906,22.960000000000036,100,100,0.49,PG,1698596100
390,nova sintra,14.8667,-24.7167,23.160000000000025,67,97,5.0,CV,1698596101
391,suhbaatar,50.2314,106.2078,-4.609999999999957,50,25,1.7,MN,1698596101
392,punta del este,-34.9667,-54.95,21.060000000000002,84,75,6.69,UY,1698596102
393,carutapera,-1.195,-46.02,30.180000000000007,62,99,5.35,BR,1698596103
394,san sebastian de la gomera,28.0916,-17.1133,26.879999999999995,61,20,4.63,ES,1698596104
395,ouani,-12.1322,44.4258,26.680000000000007,78,16,3.6,KM,1698596105
396,utrik,11.2278,169.8474,28.28000000000003,73,97,8.9,MH,1698596105
397,lompoc,34.6391,-120.4579,15.350000000000023,59,0,4.12,US,1698596106
398,ust-nera,64.5667,143.2,-18.089999999999975,97,59,0.89,RU,1698596107
399,ntcheu,-14.8203,34.6359,28.83000000000004,25,46,2.03,MW,1698596107
400,neryungri,56.6709,124.6491,-9.42999999999995,93,100,3.57,RU,1698596108
401,djenne,13.9061,-4.5533,38.04000000000002,12,59,1.74,ML,1698596109
402,ilhabela,-23.7781,-45.3581,29.74000000000001,67,98,1.51,BR,1698596109
403,shenjiamen,29.9576,122.298,20.29000000000002,66,62,3.49,CN,1698596110
404,greenville,35.6127,-77.3663,27.090000000000032,61,0,2.57,US,1698595905
405,ishimbay,53.4545,56.0415,6.82000000000005,97,100,6.89,RU,1698596111
406,dapa,9.7594,126.0531,27.28000000000003,80,88,1.74,PH,1698596112
407,bikenibeu village,1.3673,173.1241,26.980000000000018,89,20,0.51,KI,1698596112
408,abinsk,44.8726,38.1611,18.310000000000002,64,54,0.36,RU,1698596113
409,sydney,-33.8679,151.2073,17.620000000000005,78,1,3.09,AU,1698595853
410,tindouf,27.6711,-8.1474,33.25,14,40,9.26,DZ,1698596114
411,nadym,65.5333,72.5167,-10.539999999999964,98,90,1.71,RU,1698596115
412,shahrak,34.1074,64.3052,9.210000000000036,48,6,1.79,AF,1698596116
413,upata,8.0086,-62.3989,32.72000000000003,46,54,2.59,VE,1698596116
414,valle hermoso,25.6667,-97.8333,30.939999999999998,52,4,7.79,MX,1698596117
415,yerofey pavlovich,53.9667,121.9667,-5.339999999999975,67,98,1.61,RU,1698596118
416,bayanhongor,46.7167,100.1167,-1.2899999999999636,43,78,2.07,MN,1698596118
417,ampanihy,-24.7,44.75,24.470000000000027,59,0,7.25,MG,1698596119
418,chyorny yar,48.0624,46.1091,12.32000000000005,63,20,4.68,RU,1698596120
419,eidson road,28.6772,-100.487,25.650000000000034,78,100,6.17,US,1698596120
420,howrah,22.5892,88.3103,25.0,78,40,2.06,IN,1698596121
421,greenland,43.0362,-70.8328,10.230000000000018,79,100,2.06,US,1698596122
422,westport,41.1415,-73.3579,14.379999999999995,88,100,6.69,US,1698595976
423,vallegrande,-18.4897,-64.1069,30.920000000000016,20,8,4.22,BO,1698596123
424,mokhsogollokh,61.4681,128.9203,-8.20999999999998,92,100,1.41,RU,1698596123
425,yuzhno-kurilsk,44.0306,145.8556,7.990000000000009,76,6,2.02,RU,1698596124
426,mutuali,-14.8706,37.0044,31.57000000000005,27,94,1.49,MZ,1698596125
427,ivdel',60.6911,60.4206,-3.7799999999999727,65,100,4.02,RU,1698596125
428,constantia,44.1833,28.65,17.610000000000014,59,0,3.37,RO,1698596126
429,portland,45.5234,-122.6762,7.25,60,0,6.71,US,1698595941
430,poltavka,54.3663,71.7632,-1.6299999999999955,68,100,5.2,RU,1698596127
431,ataq,14.5377,46.8319,24.140000000000043,59,94,4.9,YE,1698596128
432,armacao de buzios,-22.7469,-41.8817,32.03000000000003,70,85,8.42,BR,1698596128
433,suwayr,30.1171,40.3893,18.52000000000004,62,100,3.44,SA,1698596129
434,onega,63.9061,38.1404,-3.42999999999995,95,87,3.23,RU,1698596130
435,moapa valley,36.5805,-114.4703,12.53000000000003,22,0,8.5,US,1698595938
436,birao,10.2849,22.7882,28.689999999999998,50,42,2.32,CF,1698596131
437,kotlas,61.2611,46.6556,-2.1899999999999977,85,99,2.68,RU,1698596132
438,belyy yar,53.6039,91.3903,-7.060000000000002,73,100,2.0,RU,1698596133
439,marka,1.7159,44.7717,26.710000000000036,81,58,4.21,SO,1698596133
440,tevriz,57.509,72.4042,-7.759999999999991,94,73,2.32,RU,1698596134
441,burang,30.25,81.1667,0.2400000000000091,87,30,1.6,CN,1698596134
442,san ignacio,17.1561,-89.0714,26.08000000000004,83,75,2.06,BZ,1698596135
443,chonchi,-42.6128,-73.8092,10.07000000000005,60,68,5.19,CL,1698596135
444,aibak,36.2647,68.0155,19.410000000000025,33,7,1.79,AF,1698596135
445,happy valley-goose bay,53.3168,-60.3315,2.170000000000016,51,40,20.06,CA,1698596136
446,thunder bay,48.4001,-89.3168,-0.6200000000000045,54,40,3.21,CA,1698595842
447,gebeit,21.0667,36.3167,27.129999999999995,60,55,6.15,SD,1698596137
448,badagry,6.4167,2.8833,28.450000000000045,74,92,2.52,NG,1698596137
449,preobrazheniye,42.9019,133.9064,6.150000000000034,54,2,2.49,RU,1698596138
450,cartersville,34.1651,-84.7999,26.55000000000001,59,0,0.0,US,1698596139
451,san patricio,28.017,-97.5169,29.970000000000027,64,11,5.25,US,1698596139
452,nishinoomote,30.7333,131.0,20.470000000000027,53,4,3.04,JP,1698596140
453,bria,6.5423,21.9863,23.980000000000018,91,94,1.66,CF,1698596141
454,mongo,12.1844,18.693,35.200000000000045,28,26,1.57,TD,1698596141
455,makokou,0.5738,12.8642,26.510000000000048,80,100,0.64,GA,1698596142
456,vilyuchinsk,52.9306,158.4028,3.8500000000000227,78,65,0.55,RU,1698596142
457,twon-brass,4.3151,6.2418,28.090000000000032,79,96,4.14,NG,1698596143
458,radziejow,52.6248,18.5277,13.840000000000032,79,100,5.13,PL,1698596143
459,port douglas,-16.4833,145.4667,23.600000000000023,70,93,4.98,AU,1698595978
460,penhalonga,-18.8911,32.6978,21.960000000000036,65,13,5.21,ZW,1698596144
461,mascouche,45.7496,-73.5996,5.160000000000025,66,100,1.03,CA,1698596145
462,choibalsan,48.0667,114.5,-4.889999999999986,25,3,1.4,MN,1698596145
463,suva,-18.1416,178.4415,23.710000000000036,94,75,1.54,FJ,1698596146
464,laurentides,46.4334,-74.9826,2.0600000000000023,47,100,1.31,CA,1698596146
465,kyren,51.6828,102.1408,-4.46999999999997,59,41,0.45,RU,1698596147
466,bapatla,15.9,80.4667,26.660000000000025,81,6,2.86,IN,1698596148
467,eraan,9.0629,117.7016,26.220000000000027,86,2,1.63,PH,1698596149
468,felege neway,6.3,36.8833,17.930000000000007,95,53,1.29,ET,1698596150
469,chibougamau,49.9168,-74.3659,-2.2099999999999795,64,100,4.12,CA,1698596151
470,morigaon,26.3796,92.3415,22.25,84,6,0.33,IN,1698596151
471,chantilly,38.8943,-77.4311,23.439999999999998,79,75,3.13,US,1698596031
472,tidjikja,18.5564,-11.4271,36.76000000000005,10,1,3.35,MR,1698596152
473,gaoual,11.75,-13.2,33.54000000000002,50,12,0.91,GN,1698596152
474,colonia,50.9333,6.95,16.090000000000032,68,0,6.17,DE,1698596001
475,suntar,62.1444,117.6319,-7.759999999999991,86,91,2.82,RU,1698596153
476,tabuk,17.4189,121.4443,23.670000000000016,92,86,0.85,PH,1698596154
477,san pedro pochutla,15.7333,-96.4667,29.840000000000032,57,20,1.99,MX,1698596155
478,kegalle,7.2532,80.3454,22.950000000000045,96,100,0.65,LK,1698596155
479,hojai,26.0,92.8667,21.260000000000048,90,20,1.18,IN,1698596156
480,kinna,57.5073,12.6946,4.300000000000011,95,100,5.87,SE,1698596156
481,de soto,34.9248,-89.9904,24.430000000000007,82,75,3.6,US,1698596157
482,laojunmiao,39.8333,97.7333,8.840000000000032,29,2,3.11,CN,1698596157
483,el bauga,18.262,33.9081,34.19,17,35,4.8,SD,1698596158
484,guaraniacu,-25.1008,-52.8781,26.30000000000001,72,63,3.44,BR,1698596158
485,saint-joseph,-21.3667,55.6167,25.210000000000036,87,44,4.75,RE,1698596159
486,west bay,19.3667,-81.4167,30.0,76,40,5.14,KY,1698595913
487,fouesnant,47.8919,-4.0148,13.840000000000032,76,75,8.23,FR,1698596160
488,marsh harbour,26.5412,-77.0636,26.49000000000001,67,88,9.44,BS,1698596160
489,nuuk,64.1835,-51.7216,-0.6599999999999682,80,100,2.57,GL,1698596161
490,tadmur,34.5608,38.2805,27.850000000000023,26,100,4.2,SY,1698596161
491,berezovo,63.9381,65.0419,-11.789999999999964,96,55,2.08,RU,1698596162
492,batticaloa,7.7102,81.6924,26.80000000000001,78,99,3.29,LK,1698596162
493,kingston,17.997,-76.7936,32.910000000000025,59,21,1.19,JM,1698596085
494,taltal,-25.4,-70.4833,16.600000000000023,77,40,2.11,CL,1698595908
495,chui,-33.6971,-53.4616,27.760000000000048,51,0,2.53,UY,1698596164
496,nosy varika,-20.5833,48.5333,24.939999999999998,85,45,5.07,MG,1698596164
497,huai'an,33.5886,119.0192,16.180000000000007,68,0,3.23,CN,1698596165
498,niafunke,15.9322,-3.9906,38.28000000000003,7,1,3.4,ML,1698596165
499,saint-pierre,-21.3393,55.4781,25.82000000000005,73,40,0.0,RE,1698596166
500,altai,46.3722,96.2583,2.5200000000000387,63,88,11.9,MN,1698596166
501,raja,8.4596,25.678,28.110000000000014,54,100,2.16,SS,1698596167
502,coahuayana de hidalgo,18.7,-103.6583,29.620000000000005,70,33,0.96,MX,1698596168
503,al kharj,24.155,47.3346,29.32000000000005,22,79,3.22,SA,1698596168
504,bathsheba,13.2167,-59.5167,30.340000000000032,79,20,6.17,BB,1698596169
505,junin de los andes,-39.9504,-71.0694,1.5300000000000296,95,94,4.62,AR,1698596169
506,kerikeri,-35.2268,173.9474,16.060000000000002,95,100,2.68,NZ,1698596170
507,princeville,45.7668,-61.2985,9.390000000000043,72,75,7.72,CA,1698596171
508,santona,43.4439,-3.4576,17.82000000000005,74,100,2.94,ES,1698596171
509,ugoofaaru,5.6667,73.0,27.920000000000016,74,98,3.39,MV,1698596172
510,tazacorte,28.629,-17.9293,24.54000000000002,77,20,2.06,ES,1698596172
511,glace bay,46.1969,-59.957,10.03000000000003,64,75,8.75,CA,1698596173
512,olinda,-8.0089,-34.8553,29.850000000000023,62,20,7.2,BR,1698595880
513,lagonoy,13.7342,123.5207,25.360000000000014,92,100,0.96,PH,1698596174
514,saint-marc,19.1082,-72.6938,29.82000000000005,67,36,2.68,HT,1698596175
515,la foa,-21.7108,165.8276,19.910000000000025,67,44,3.24,NC,1698596175
516,jaumave,23.4167,-99.3833,26.210000000000036,59,9,1.67,MX,1698596176
517,pisco,-13.7,-76.2167,26.03000000000003,57,0,4.12,PE,1698596171
518,la ronge,55.1001,-105.2842,-2.859999999999957,93,100,4.12,CA,1698596177
519,tucuma,-0.1833,-50.05,32.33000000000004,51,67,5.2,BR,1698596177
520,diamantino,-14.4086,-56.4461,39.910000000000025,25,85,3.65,BR,1698596178
521,winkler,49.1817,-97.941,-6.899999999999977,87,17,5.02,CA,1698595909
522,xam nua,20.4197,104.0439,19.340000000000032,100,100,0.96,LA,1698596179
523,biskra,34.8504,5.7281,28.730000000000018,24,40,8.75,DZ,1698596180
524,brisas de zicatela,15.8369,-97.0419,30.29000000000002,54,40,0.0,MX,1698596180
525,rafaela,-31.2503,-61.4867,35.55000000000001,28,42,1.34,AR,1698596181
526,tozeur,33.9197,8.1335,30.220000000000027,17,40,5.14,TN,1698596181
527,hohhot,40.8106,111.6522,5.160000000000025,48,0,1.0,CN,1698596182
528,qusmuryn,52.4503,64.6311,5.939999999999998,98,100,5.35,KZ,1698596182
529,atlantic,39.4668,-74.6663,19.939999999999998,76,0,3.6,US,1698596183
530,tres coracoes,-21.6969,-45.2533,28.77000000000004,52,93,4.68,BR,1698596184
531,luebo,-5.35,21.4167,27.710000000000036,68,87,0.89,CD,1698596184
532,edmundston,47.3737,-68.3251,2.1299999999999955,60,75,6.17,CA,1698595985
533,pastavy,55.1168,26.8326,0.37000000000000455,89,77,3.03,BY,1698596185
534,ciudad lazaro cardenas,17.9583,-102.2,28.57000000000005,71,70,1.58,MX,1698596186
535,lata,40.1629,-8.3327,17.120000000000005,89,100,1.28,PT,1698596187
536,kaohsiung,22.6163,120.3133,26.129999999999995,81,20,2.06,TW,1698596187
537,turochak,52.2576,87.1224,-1.3799999999999955,83,100,0.65,RU,1698596188
538,vilhena,-12.7406,-60.1458,34.379999999999995,34,99,2.57,BR,1698596188
539,robertsport,6.7533,-11.3686,28.340000000000032,74,3,5.09,LR,1698595927
540,khandyga,62.6667,135.6,-8.060000000000002,97,100,1.49,RU,1698596189
541,sirte,31.2089,16.5887,24.720000000000027,63,18,5.28,LY,1698596190
542,cheboksary,56.1322,47.2519,-0.6699999999999591,93,100,5.0,RU,1698596191
543,lerwick,60.1545,-1.1494,8.0,69,8,13.02,GB,1698596191
544,dzuunharaa,48.8523,106.4579,-2.5,66,20,1.4,MN,1698596192
545,strezhevoy,60.7333,77.5889,-13.349999999999966,96,13,0.45,RU,1698596193
546,rach gia,10.0167,105.0833,26.420000000000016,88,100,4.01,VN,1698596193
547,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-0.23999999999995225,68,2,1.59,RU,1698596194
548,maxixe,-23.8597,35.3472,21.30000000000001,82,99,8.78,MZ,1698596194
549,launceston,-41.45,147.1667,12.110000000000014,82,100,8.75,AU,1698596195
550,hengchun,22.0042,120.7439,24.28000000000003,80,90,6.21,TW,1698596196
551,vadso,70.0744,29.7487,-3.909999999999968,80,75,3.6,NO,1698596189
552,kampung sungai ara,5.327,100.2735,26.110000000000014,94,20,0.0,MY,1698596197
553,woodward,36.4337,-99.3904,0.57000000000005,86,100,7.2,US,1698596197
554,pamandzi,-12.7967,45.2794,27.879999999999995,74,0,1.54,YT,1698596198
555,lycksele,64.5954,18.6735,-5.069999999999993,86,100,1.54,SE,1698596198
556,kolonia,50.9333,6.95,16.090000000000032,68,0,6.17,DE,1698595903
557,coos bay,43.3665,-124.2179,7.990000000000009,61,0,2.06,US,1698596026
558,isale,6.6979,3.1421,31.870000000000005,55,44,1.25,NG,1698596200
559,parambu,-6.2111,-40.6944,35.14000000000004,20,15,4.95,BR,1698596201
560,kaffrine,14.1059,-15.5508,35.10000000000002,39,76,2.4,SN,1698596202
561,nyurba,63.2842,118.3319,-11.060000000000002,94,84,2.29,RU,1698596203
562,blackwater,-23.5833,148.8833,15.939999999999998,100,49,4.3,AU,1698596203
563,george,-33.963,22.4617,13.75,51,75,7.72,ZA,1698596204
564,the pas,53.8251,-101.2541,-5.989999999999952,86,100,3.6,CA,1698596204
565,kemijarvi,66.7131,27.4306,-7.279999999999973,98,100,0.56,FI,1698596205
566,korkut,38.7391,41.7822,16.32000000000005,53,6,0.65,TR,1698596205
